X Y
-43.61269801454066 2.0589843985583685e-34
-43.24309887882421 2.610886958514569e-33
-42.873499743107764 3.5115923035039364e-35
-42.50390060739132 1.3265292932322262e-33
-42.134301471674874 4.04570532818449e-33
-41.764702335958425 5.452697949005776e-34
-41.395103200241984 5.462096408133354e-35
-41.025504064525535 2.3146227456927514e-35
-40.655904928809086 2.534338317105409e-37
-40.286305793092644 3.299387517075603e-33
-39.916706657376196 1.50436272538879e-33
-39.54710752165975 3.4220409148044195e-35
-39.177508385943305 7.173388269130146e-36
-38.80790925022686 1.4671067764208943e-33
-38.43831011451041 5.308091677931892e-36
-38.068710978793966 2.9563947409409466e-33
-37.69911184307752 5.741231958851134e-34
-37.32951270736107 5.435485878202257e-35
-36.95991357164463 5.435485878202257e-35
-36.59031443592818 1.9567749161528127e-33
-36.22071530021174 0.0
-35.85111616449529 8.696777405123612e-34
-35.48151702877884 0.0
-35.1119178930624 1.359616211003642e-32
-34.74231875734595 7.555310896276594e-34
-34.3727196216295 2.395847045781866e-34
-34.00312048591306 5.446433647432572e-34
-33.63352135019661 1.7824534428293094e-34
-33.26392221448016 2.3523024049530772e-35
-32.89432307876372 1.0632800158894035e-33
-32.52472394304727 4.53867490930112e-34
-32.15512480733082 6.769282656196231e-35
-31.78552567161438 1.951738887831072e-34
-31.41592653589793 9.420319718110429e-37
-31.046327400181482 1.4167874569399755e-33
-30.67672826446504 2.191576685913778e-34
-30.3071291287486 7.819015384597774e-35
-29.937529993032143 2.341744889099279e-34
-29.5679308573157 5.185168538053756e-36
-29.19833172159926 4.608912912922436e-36
-28.828732585882804 7.541290756131313e-34
-28.459133450166362 8.033214407883211e-34
-28.08953431444992 4.5749308265231206e-35
-27.719935178733465 2.684612061859216e-33
-27.350336043017023 2.2540291833515515e-33
-26.98073690730058 7.721379761214838e-34
-26.611137771584126 1.7877030923883847e-36
-26.241538635867684 6.33019572022507e-34
-25.871939500151242 4.503691822459413e-34
-25.502340364434787 1.0870971756404517e-34
-25.132741228718345 1.8557909603445578e-34
-24.763142093001903 1.0188908509963034e-33
-24.393542957285447 2.0377817019926075e-33
-24.023943821569006 1.7393554810247227e-33
-23.654344685852564 0.0
-23.28474555013611 2.0992113369490397e-32
