X Y
-5.0 8.475786212619828e-06
-4.921875 1.2724306641523224e-05
-4.84375 1.910429854957126e-05
-4.765625 2.8439511420492296e-05
-4.6875 4.18417354124399e-05
-4.609375 6.082313130360552e-05
-4.53125 8.744592822272419e-05
-4.453125 0.000124517174749863
-4.375 0.0001758374267775955
-4.296875 0.0002465137927645662
-4.21875 0.0003433496115926152
-4.140625 0.00047532511542249976
-4.0625 0.0006541855556286012
-3.984375 0.0008951551910893378
-3.90625 0.0012177969314332354
-3.828125 0.0016470379146738218
-3.75 0.00221438046626203
-3.671875 0.0029593153129019475
-3.59375 0.003930949205504377
-3.515625 0.0051898518838349285
-3.4375 0.0068101173080177555
-3.359375 0.008881621110149248
-3.28125 0.01151244023639227
-3.203125 0.014831381872200832
-3.125 0.01899054728012946
-3.046875 0.024167832665069312
-2.96875 0.030569244404290916
-2.890625 0.038430881007822285
-2.8125 0.04802041037219421
-2.734375 0.059637849915823465
-2.65625 0.07361544096612993
-2.578125 0.09031639945119263
-2.5 0.11013232480063553
-2.421875 0.1334790602420181
-2.34375 0.16079082247226095
-2.265625 0.19251245868694025
-2.1875 0.22908974525100617
-2.109375 0.27095771513550493
-2.03125 0.31852708980667516
-1.953125 0.37216899347751015
-1.875 0.4321982401089602
-1.796875 0.4988556015017948
-1.71875 0.5722895821990663
-1.640625 0.652538336614009
-1.5625 0.7395124579865708
-1.484375 0.8329794393790714
-1.40625 0.9325506461769097
-1.328125 1.0376716406123951
-1.25 1.1476166563769141
-1.171875 1.2614879322687704
-1.09375 1.3782204775215412
-1.015625 1.4965926604431694
-0.9375 1.6152427918923202
-0.859375 1.7326916246318853
-0.78125 1.847370420208629
-0.703125 1.957653960414256
-0.625 2.0618976157469553
-0.546875 2.158477344298931
-0.46875 2.245831296315652
-0.390625 2.3225015558935347
-0.3125 2.3871744728920423
-0.234375 2.438718032642665
-0.15625 2.476214781805517
-0.078125 2.4989889745826064
0.0 2.5066268186607035
0.078125 2.498988974582607
0.15625 2.476214781805518
0.234375 2.4387180326426656
0.3125 2.3871744728920428
0.390625 2.3225015558935356
0.46875 2.245831296315653
0.546875 2.1584773442989325
0.625 2.0618976157469566
0.703125 1.9576539604142575
0.78125 1.8473704202086298
0.859375 1.7326916246318866
0.9375 1.6152427918923213
1.015625 1.4965926604431712
1.09375 1.3782204775215425
1.171875 1.261487932268772
1.25 1.1476166563769157
1.328125 1.0376716406123967
1.40625 0.9325506461769114
1.484375 0.8329794393790726
1.5625 0.739512457986572
1.640625 0.6525383366140104
1.71875 0.5722895821990674
1.796875 0.49885560150179603
1.875 0.4321982401089614
1.953125 0.37216899347751126
2.03125 0.31852708980667604
2.109375 0.2709577151355058
2.1875 0.2290897452510072
2.265625 0.19251245868694103
2.34375 0.16079082247226176
2.421875 0.13347906024201875
2.5 0.11013232480063613
2.578125 0.09031639945119323
2.65625 0.07361544096613024
2.734375 0.05963784991582412
2.8125 0.04802041037219458
2.890625 0.0384308810078228
2.96875 0.03056924440429151
3.046875 0.02416783266507002
3.125 0.01899054728013001
3.203125 0.014831381872201304
3.28125 0.0115124402363927
3.359375 0.008881621110149453
3.4375 0.006810117308017916
3.515625 0.0051898518838351055
3.59375 0.003930949205504522
3.671875 0.002959315312902123
3.75 0.0022143804662624017
3.828125 0.0016470379146738818
3.90625 0.001217796931433357
3.984375 0.0008951551910896082
4.0625 0.0006541855556287842
4.140625 0.0004753251154226637
4.21875 0.00034334961159285265
4.296875 0.00024651379276491173
4.375 0.0001758374267779043
4.453125 0.00012451717475026714
4.53125 8.744592822304147e-05
4.609375 6.082313130409824e-05
4.6875 4.184173541285984e-05
4.765625 2.8439511420820457e-05
4.84375 1.9104298549680416e-05
4.921875 1.2724306641964329e-05
