X Y
-9.979176664344052 4.657378310666645e-05
-9.609577528627597 7.073714086928859e-05
-9.239978392911155 0.00010542877755726449
-8.870379257194713 0.00036738346184850013
-8.500780121478257 0.0007734535680993098
-8.131180985761816 0.0016374273924791504
-7.761581850045374 0.002613848775939139
-7.391982714328918 0.004717292070678399
-7.022383578612477 0.007104180576838372
-6.652784442896035 0.014953887428935312
-6.283185307179593 0.017279418491091877
-5.9135861714631375 0.02546303088381351
-5.543987035746696 0.03426421810828399
-5.174387900030254 0.028266736342097015
-4.804788764313798 0.041281362180588914
-4.435189628597357 0.04769166194918032
-4.065590492880915 0.042177537324144046
-3.695991357164459 0.03384249309795983
-3.3263922214480175 0.022570760347836748
-2.956793085731576 0.04663839052093722
-2.58719395001512 0.11817607136710252
-2.2175948142986783 0.40925536192572814
-1.8479956785822367 0.5141548723203719
-1.4783965428657808 1.4728254040557724
-1.1087974071493392 1.3835676038883917
-0.7391982714328975 4.097388349587284
-0.36959913571644165 4.624576849445064
0.0 4.147490234163043
0.36959913571644165 4.624576849444378
0.7391982714328975 4.09738834958588
1.1087974071493392 1.3835676038873814
1.4783965428657808 1.4728254040546098
1.8479956785822367 0.5141548723198187
2.2175948142986783 0.4092553619253442
2.58719395001512 0.1181760713669973
2.956793085731576 0.04663839052105892
3.3263922214480175 0.022570760348017836
3.695991357164459 0.03384249309819656
4.065590492880915 0.04217753732438272
4.435189628597357 0.04769166194938098
4.804788764313798 0.04128136218073575
5.174387900030254 0.028266736342206937
5.543987035746696 0.03426421810838395
5.9135861714631375 0.025463030883875613
6.283185307179593 0.017279418491135453
6.652784442896035 0.014953887428962857
7.022383578612477 0.007104180576850658
7.391982714328918 0.004717292070685388
7.761581850045374 0.002613848775941491
8.131180985761816 0.0016374273924826994
8.500780121478257 0.000773453568101026
8.870379257194713 0.0003673834618500267
9.239978392911155 0.00010542877755794466
9.609577528627597 7.07371408696086e-05
9.979176664344052 4.657378310732455e-05
10.348775800060494 2.2148047060476828e-05
10.718374935776936 2.1504432090570944e-05
11.087974071493392 2.148101948649379e-05
11.457573207209833 1.6684049513729916e-05
11.827172342926275 1.8181535605524184e-05
12.19677147864273 1.698522328841506e-05
12.566370614359172 1.1746173062647637e-05
12.935969750075614 1.0568843430726871e-05
13.30556888579207 6.417467220161143e-06
13.675168021508512 4.789175402633179e-06
14.044767157224953 3.316040143334119e-06
14.41436629294141 1.980273988186656e-06
14.78396542865785 1.0388928521545175e-06
15.153564564374292 5.821972992791041e-07
15.523163700090748 2.426159820339674e-07
15.89276283580719 1.0356937317355608e-07
16.26236197152363 4.7319485947234286e-08
16.631961107240087 1.8361835468733663e-08
