X Y
-7.5 4.737737533055324e-12
-7.3828125 1.1284702258786197e-11
-7.265625 2.5622563159688346e-11
-7.1484375 5.764560987880277e-11
-7.03125 1.2924689106943392e-10
-6.9140625 2.874487993425958e-10
-6.796875 6.314458839612761e-10
-6.6796875 1.3676457381816183e-09
-6.5625 2.919771768067532e-09
-6.4453125 6.145154451626798e-09
-6.328125 1.2752333341345967e-08
-6.2109375 2.6094006820202322e-08
-6.09375 5.264801561511108e-08
-5.9765625 1.0473753976080545e-07
-5.859375 2.054432930215646e-07
-5.7421875 3.9732232258399445e-07
-5.625 7.576146232358297e-07
-5.5078125 1.4242980401896095e-06
-5.390625 2.6399314810569254e-06
-5.2734375 4.824086477902392e-06
-5.15625 8.690783066598265e-06
-5.0390625 1.5435270076456015e-05
-4.921875 2.702529720167445e-05
-4.8046875 4.664620551836471e-05
-4.6875 7.936693369220761e-05
-4.5703125 0.0001331150734461723
-4.453125 0.00022007216618438668
-4.3359375 0.000358622894964419
-4.21875 0.0005760092109885415
-4.1015625 0.00091184597254608
-3.984375 0.0014226391041861468
-3.8671875 0.002187399067793071
-3.75 0.0033143486511132358
-3.6328125 0.004948572199921255
-3.515625 0.007280234166711043
-3.3984375 0.010552706057979387
-3.28125 0.015069592097658766
-3.1640625 0.021199261162312247
-3.046875 0.029375121874918385
-2.9296875 0.040089586696430445
-2.8125 0.05387954579163933
-2.6953125 0.07130130967456462
-2.578125 0.09289347548003545
-2.4609375 0.11912709691165477
-2.34375 0.15034391832073038
-2.2265625 0.18668522544215552
-2.109375 0.2280159377101972
-1.9921875 0.2738506932280761
-1.875 0.3232905448002763
-1.7578125 0.3749801250457405
-1.640625 0.4270953756511201
-1.5234375 0.4773708563449224
-1.40625 0.523173073975036
-1.2890625 0.5616222239618679
-1.171875 0.5897594850597535
-1.0546875 0.6047510780777979
-0.9375 0.604114429523236
-0.8203125 0.5859468386250928
-0.703125 0.5491338960536308
-0.5859375 0.493514258789559
-0.46875 0.41997966609046866
-0.3515625 0.33049429887036946
-0.234375 0.22802529742315888
-0.1171875 0.11638559357306147
0.0 2.018332951729534e-14
0.1171875 -0.11638559357303588
0.234375 -0.22802529742316696
0.3515625 -0.3304942988704054
0.46875 -0.41997966609050624
0.5859375 -0.49351425878957067
0.703125 -0.5491338960536076
0.8203125 -0.5859468386250517
0.9375 -0.6041144295232066
1.0546875 -0.604751078077802
1.171875 -0.5897594850597883
1.2890625 -0.5616222239619083
1.40625 -0.523173073975052
1.5234375 -0.4773708563449023
1.640625 -0.4270953756510781
1.7578125 -0.37498012504570744
1.875 -0.3232905448002768
1.9921875 -0.2738506932281105
2.109375 -0.22801593771024103
2.2265625 -0.18668522544217653
2.34375 -0.15034391832071242
2.4609375 -0.11912709691161004
2.578125 -0.09289347547999627
2.6953125 -0.07130130967456003
2.8125 -0.053879545791673505
2.9296875 -0.040089586696479336
3.046875 -0.029375121874946043
3.1640625 -0.02119926116229747
3.28125 -0.015069592097610945
3.3984375 -0.010552706057932806
3.515625 -0.007280234166700394
3.6328125 -0.004948572199955982
3.75 -0.003314348651169558
3.8671875 -0.002187399067829995
3.984375 -0.0014226391041751768
4.1015625 -0.0009118459724930553
4.21875 -0.0005760092109308003
4.3359375 -0.00035862289494497724
4.453125 -0.0002200721662199246
4.5703125 -0.00013311507351345243
4.6875 -7.936693374271359e-05
4.8046875 -4.664620551272584e-05
4.921875 -2.7025297139913267e-05
5.0390625 -1.5435270000825626e-05
5.15625 -8.690783033232684e-06
5.2734375 -4.824086515974675e-06
5.390625 -2.6399315686676103e-06
5.5078125 -1.4242981156772394e-06
5.625 -7.576146277115721e-07
5.7421875 -3.9732224412814666e-07
5.859375 -2.054431811067283e-07
5.9765625 -1.0473747598922923e-07
6.09375 -5.2648056509109054e-08
6.2109375 -2.6094138276663327e-08
6.328125 -1.2752469438803e-08
6.4453125 -6.145189352791473e-09
6.5625 -2.9196538500255242e-09
6.6796875 -1.367427180027978e-09
6.796875 -6.312700107637655e-10
6.9140625 -2.874748204029618e-10
7.03125 -1.2955295476410387e-10
7.1484375 -5.816790371842303e-11
7.265625 -2.617055986511177e-11
7.3828125 -1.1630559655733376e-11
